日付,M1,M2,M3,M4,M5,M6,M7,M8,USDJPY,JGB_Future,Nikkei225,DXY,JPY_Effective,Date,Policy_Rate,Event,Is_Meeting_Day,Actual_Policy_Rate,M1_is_imputed,M2_is_imputed,M3_is_imputed,M4_is_imputed,M5_is_imputed,M6_is_imputed,M7_is_imputed,M8_is_imputed
2024-08-21,0.22375,0.25125,0.30625,0.34625,0.36,0.375,0.40125,0.425,145.28,144.98,37951.8,101.039,0.6954776982378855,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-22,0.22125,0.25,0.3,0.34375,0.36125,0.38875,0.4,0.43125,146.28,144.88,38211.01,101.508,0.693929450369155,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-23,0.22375,0.255,0.3075,0.35625,0.37875,0.395,0.42,0.46,144.39,144.64,38364.27,100.718,0.6975413809820625,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-26,0.22375,0.255,0.3075,0.34375,0.36625,0.385,0.4175,0.43,144.53,144.81,38110.22,100.851,0.6977859267972047,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-27,0.2225,0.255,0.3075,0.3475,0.36875,0.3925,0.41625,0.44625,143.97,144.76,38288.62,100.552,0.6984232826283254,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-28,0.2225,0.2575,0.30875,0.3575,0.3775,0.4,0.41875,0.45375,144.58,144.64,38371.76,101.094,0.6992253423710055,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-29,0.2225,0.255,0.3075,0.35,0.37125,0.38875,0.40625,0.39875,144.99,144.73,38362.53,101.343,0.6989654458928202,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-30,0.22125,0.25625,0.3075,0.355,0.3675,0.39125,0.41,0.4725,146.18,144.72,38647.75,101.698,0.6957039266657544,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-02,0.22125,0.25625,0.3075,0.3575,0.37,0.40875,0.42,0.43625,146.93,144.6,38700.87,101.653,0.6918464574967672,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-03,0.22125,0.25875,0.3075,0.355,0.38625,0.4125,0.43875,0.47,145.47,144.41,38686.31,101.825,0.6999725029215647,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-04,0.22125,0.255,0.305,0.34875,0.365,0.4025,0.41125,0.445,143.74,144.82,37047.61,101.358,0.705148184221511,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-05,0.22125,0.25375,0.30375,0.3525,0.37125,0.395,0.4125,0.44,143.46,144.94,36657.09,101.107,0.704774850132441,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-06,0.2225,0.25375,0.30375,0.35375,0.37125,0.39,0.41125,0.4375,142.29,145.18,36391.47,101.177,0.711061915805749,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-09,0.2225,0.25625,0.3125,0.3675,0.375,0.415,0.43125,0.4675,143.19,144.78,36215.75,101.552,0.7092115371185139,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-10,0.2225,0.2575,0.31875,0.36875,0.3825,0.41,0.4325,0.47125,142.46,144.79,36159.16,101.63,0.7133932331882633,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-11,0.2225,0.255,0.31625,0.3675,0.3825,0.4075,0.425,0.4375,142.36,145.24,35619.77,101.684,0.7142736723798819,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-12,0.22375,0.25875,0.33125,0.375,0.3825,0.415,0.435,0.44375,141.81,144.98,36833.27,101.366,0.7148014949580425,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-13,0.22125,0.25625,0.31375,0.38,0.3975,0.4275,0.4375,0.4475,140.84,144.71,36581.76,101.114,0.7179352456688441,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-18,0.22375,0.245,0.31125,0.3575,0.385,0.4,0.4175,0.4275,142.28,144.88,36380.17,100.596,0.7070283947146472,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-19,0.22375,0.2475,0.30875,0.35375,0.37875,0.40125,0.415,0.42875,142.63,144.66,37155.33,100.614,0.7054196171913343,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-20,0.225,0.24125,0.3025,0.355,0.37125,0.39125,0.4075,0.415,143.91,144.47,37723.91,100.723,0.6999027169758877,2024-09-20,0.25," ""MPM""",1,0.25,0,0,0,0,0,0,0,0
2024-09-24,0.235,0.2775,0.32,0.335,0.35375,0.36625,0.3725,0.39625,143.23,145.11,37940.59,100.466,0.7014312643999162,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-25,0.23375,0.27375,0.32,0.33625,0.3725,0.385,0.395,0.41625,144.76,145.01,37870.26,100.912,0.6970986460348163,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-26,0.23375,0.27,0.3125,0.33,0.36625,0.38,0.38125,0.4,144.81,144.9,38925.63,100.522,0.6941647676265451,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-27,0.2375,0.29625,0.3575,0.36875,0.39625,0.42,0.42875,0.44375,142.19,145.22,39829.56,100.381,0.7059638511850341,,,,0,0.25,0,0,0,0,0,0,0,0
2024-09-30,0.235,0.3025,0.36125,0.38,0.4025,0.42375,0.44375,0.46625,143.63,144.65,37919.55,100.779,0.701657035438279,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-01,0.23375,0.30125,0.3525,0.375,0.38375,0.40125,0.42125,0.435,143.57,144.7,38651.97,101.194,0.7048408441875044,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-02,0.23375,0.2875,0.3325,0.35,0.37625,0.39375,0.39625,0.405,146.47,145.05,37808.76,101.677,0.6941831091691132,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-03,0.23,0.28,0.3225,0.3375,0.36125,0.3875,0.39875,0.42625,146.93,144.94,38552.06,101.989,0.6941332607364051,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-04,0.2275,0.285,0.33625,0.35375,0.38625,0.40125,0.415,0.4275,148.72,144.68,38635.62,102.52,0.6893491124260355,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-07,0.23375,0.3075,0.38,0.42,0.4475,0.46875,0.50375,0.50125,148.19,144.21,39332.74,102.537,0.6919292799784061,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-08,0.23,0.2975,0.36,0.38625,0.4275,0.44875,0.48,0.4975,148.19,144.26,38937.54,102.549,0.6920102571023686,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-09,0.2325,0.3,0.3675,0.3925,0.43,0.46125,0.47875,0.49,149.3,144.15,39277.96,102.928,0.6894038847957132,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-10,0.23125,0.30375,0.37625,0.41125,0.44375,0.4675,0.48625,0.5125,148.57,143.9,39380.89,102.988,0.69319512687622,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-11,0.23125,0.305,0.3775,0.4125,0.4425,0.46625,0.4875,0.5125,149.15,143.99,39605.8,102.89,0.6898424404961448,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-15,0.23125,0.30625,0.38125,0.42375,0.45625,0.4775,0.50625,0.5225,149.2,143.77,39910.55,103.261,0.692097855227882,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-16,0.23,0.3,0.38,0.4225,0.4475,0.465,0.49125,0.51125,149.63,144.01,39180.3,103.59,0.6923076923076924,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-17,0.22875,0.305,0.38625,0.4225,0.45125,0.485,0.505,0.51875,150.21,143.88,38911.19,103.825,0.69119898808335,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-18,0.22875,0.31375,0.39375,0.4375,0.46625,0.49375,0.52125,0.52,149.54,143.79,38981.75,103.493,0.692075698809683,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-21,0.22875,0.305,0.385,0.425,0.455,0.4625,0.48875,0.52625,150.84,143.98,38954.6,104.012,0.6895518430124635,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-22,0.23,0.30625,0.395,0.43125,0.46375,0.48,0.505,0.5325,151.07,143.66,38411.96,104.075,0.6889190441517178,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-23,0.23,0.305,0.3925,0.43,0.46125,0.48125,0.50625,0.52875,152.76,143.7,38104.86,104.431,0.6836279130662477,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-24,0.23,0.3075,0.3925,0.43,0.45625,0.49,0.505,0.5325,151.83,143.96,38143.29,104.058,0.6853586247777119,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-25,0.22875,0.3,0.3875,0.42,0.4575,0.485,0.50625,0.525,152.31,144.06,37913.92,104.257,0.6845052852734554,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-28,0.22875,0.2975,0.3825,0.41375,0.4525,0.48625,0.505,0.525,153.29,143.87,38605.53,104.316,0.6805140583208299,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-29,0.22875,0.29625,0.3875,0.42125,0.45875,0.4925,0.51125,0.5325,153.36,143.85,38903.68,104.316,0.6802034428794992,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-30,0.22875,0.29875,0.385,0.4125,0.45,0.485,0.50625,0.52375,153.42,144.04,39277.39,103.994,0.6778386129578934,,,,0,0.25,0,0,0,0,0,0,0,0
2024-10-31,0.2275,0.31625,0.4,0.4275,0.4675,0.505,0.52125,0.5375,152.03,144.19,39081.25,103.976,0.6839176478326646,2024-10-31,0.25," ""MPM""",1,0.25,0,0,0,0,0,0,0,0
2024-11-01,0.3225,0.40125,0.4325,0.475,0.5125,0.5325,0.54875,0.55875,153.0,144.16,38053.67,104.282,0.6815816993464052,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-05,0.3125,0.395,0.42125,0.4575,0.49625,0.51375,0.53,0.54,151.62,144.27,38474.9,103.423,0.682119773117003,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-06,0.33,0.4125,0.45625,0.4925,0.5275,0.55625,0.5825,0.59375,154.63,143.78,39480.67,105.088,0.6796093901571493,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-07,0.3425,0.4275,0.465,0.51625,0.55625,0.59,0.615,0.62625,152.94,143.52,39381.41,104.508,0.6833267948214986,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-08,0.345,0.425,0.4625,0.5125,0.55375,0.58875,0.61375,0.625,152.64,143.57,39500.37,104.997,0.687873427672956,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-11,0.34625,0.42375,0.46,0.505,0.5475,0.58,0.61375,0.62875,153.72,143.65,39533.32,105.543,0.686592505854801,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-12,0.34625,0.4275,0.465,0.5125,0.5525,0.5925,0.615,0.63,154.62,143.53,39376.09,106.024,0.6857068943215625,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-13,0.35,0.4325,0.4725,0.5175,0.56125,0.6,0.62,0.635,155.46,143.11,38721.66,106.481,0.6849414640421972,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-14,0.36,0.435,0.465,0.5175,0.5675,0.60375,0.62875,0.6375,156.26,142.98,38535.7,106.673,0.6826635095353898,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-15,0.3675,0.43375,0.465,0.53125,0.58375,0.635,0.6525,0.6625,154.34,142.82,38642.91,106.687,0.6912465984190748,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-18,0.35875,0.4325,0.46,0.5375,0.5875,0.625,0.645,0.65,154.66,142.85,38220.85,106.275,0.687152463468253,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-19,0.3575,0.4325,0.46,0.5375,0.585,0.62,0.64,0.645,154.66,142.89,38414.43,106.206,0.6867063235484289,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-20,0.35875,0.43125,0.45875,0.5325,0.5875,0.62125,0.64125,0.65,155.44,142.89,38352.34,106.68,0.6863098301595472,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-21,0.3825,0.4475,0.4725,0.55625,0.60625,0.64875,0.67,0.67375,154.53,142.61,38026.17,106.972,0.6922409888047628,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-22,0.385,0.445,0.475,0.57375,0.6125,0.6625,0.6925,0.69625,154.75,142.72,38283.85,107.554,0.6950177705977383,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-25,0.3875,0.445,0.475,0.5725,0.61,0.6525,0.685,0.68875,154.22,142.85,38780.14,106.817,0.692627415380625,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-26,0.39375,0.445,0.47875,0.57,0.6075,0.6525,0.685,0.68875,153.1,142.93,38442.0,107.013,0.6989745264532986,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-27,0.39125,0.445,0.48125,0.57,0.6225,0.67,0.70125,0.7225,151.12,142.8,38134.97,106.084,0.7019851773425093,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-28,0.37,0.43375,0.47,0.5525,0.60375,0.65125,0.685,0.70375,151.55,143.02,38349.06,106.138,0.7003497195645001,,,,0,0.25,0,0,0,0,0,0,0,0
2024-11-29,0.3775,0.43375,0.4725,0.5425,0.6075,0.665,0.69375,0.7,149.76,143.06,38208.03,105.737,0.7060430021367522,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-02,0.3775,0.445,0.47625,0.55375,0.62,0.69125,0.72125,0.73,149.61,142.82,38513.02,106.446,0.7114898736715459,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-03,0.36875,0.4375,0.4675,0.5375,0.5975,0.685,0.70875,0.71875,149.6,142.87,39248.86,106.365,0.7109959893048128,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-04,0.3125,0.4175,0.46625,0.5125,0.57375,0.645,0.6825,0.68375,150.63,143.16,39276.39,106.321,0.705842129721835,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-05,0.3175,0.415,0.4575,0.5175,0.565,0.645,0.68375,0.6875,150.1,142.98,39395.6,105.714,0.704290473017988,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-06,0.3225,0.41875,0.4575,0.5075,0.55375,0.6275,0.66125,0.6625,150.03,143.11,39091.17,106.055,0.7068919549423449,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-09,0.29375,0.4,0.4425,0.49375,0.54,0.6075,0.635,0.6575,151.22,143.26,39160.5,106.145,0.7019243486311334,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-10,0.29,0.40375,0.45125,0.51,0.55,0.615,0.65125,0.67375,151.96,143.08,39367.58,106.399,0.7001776783364043,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-11,0.275,0.4025,0.4525,0.51125,0.56,0.6,0.66,0.66375,152.46,142.97,39372.23,106.71,0.6999212908303817,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-12,0.2675,0.41,0.455,0.4975,0.54125,0.59,0.63,0.65,152.63,143.09,39849.14,106.956,0.7007534560702352,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-13,0.2675,0.4025,0.45625,0.4925,0.535,0.58125,0.62,0.64,153.66,143.22,39470.44,107.003,0.6963620981387479,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-16,0.265,0.39875,0.45375,0.4975,0.5475,0.595,0.6275,0.66125,154.16,142.32,39457.49,106.858,0.6931629475869228,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-17,0.2775,0.4025,0.45625,0.50875,0.555,0.60875,0.64,0.68125,153.5,142.21,39364.68,106.956,0.6967817589576547,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-18,0.2625,0.3925,0.45,0.5,0.5575,0.605,0.65,0.67125,154.81,142.38,39081.71,108.027,0.6978037594470642,,,,0,0.25,0,0,0,0,0,0,0,0
2024-12-19,0.2275,0.36,0.4325,0.48125,0.53625,0.58625,0.64125,0.66375,157.45,142.14,38813.58,108.408,0.6885233407430931,2024-12-19,0.25," ""MPM""",1,0.25,0,0,0,0,0,0,0,0
2024-12-20,0.3425,0.43,0.485,0.53625,0.585,0.625,0.66625,0.6755748309320552,156.41,142.47,38701.9,107.621,0.6880698165078959,,,,0,0.25,0,0,0,0,0,0,0,1
2024-12-23,0.3425,0.43,0.48625,0.54625,0.595,0.635,0.68125,0.6920675703701995,157.19,142.31,39161.34,108.037,0.6873019912208156,,,,0,0.25,0,0,0,0,0,0,0,1
2024-12-24,0.345,0.43,0.4925,0.5475,0.60375,0.65375,0.6875,0.7006912482973255,157.19,142.19,39036.85,108.2,0.6883389528595967,,,,0,0.25,0,0,0,0,0,0,0,1
2024-12-25,0.33875,0.42,0.48125,0.5425,0.60125,0.65875,0.68375,0.7007652580013255,157.43,142.23,39130.43,108.75781551531033,0.6906313524381554,,,,0,0.25,0,0,0,0,0,0,0,1
2024-12-26,0.335,0.42375,0.48375,0.545,0.6125,0.67375,0.7,0.7190330676108889,158.03,141.9,39568.06,108.129,0.6842308422451433,,,,0,0.25,0,0,0,0,0,0,0,1
2024-12-27,0.33,0.42,0.48,0.54375,0.60375,0.675,0.70125,0.7211203708798666,157.84,141.82,40281.16,107.998,0.6842245311708058,,,,0,0.25,0,0,0,0,0,0,0,1
2024-12-30,0.33,0.42,0.48,0.54375,0.60375,0.6725,0.6975,0.7178341824828918,156.84,141.9,39894.54,108.13,0.6894287171639887,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-06,0.3425,0.42625,0.4775,0.5425,0.60875,0.66875,0.695,0.7169364545890509,157.63,141.59,39307.05,108.257,0.6867791664023346,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-07,0.345,0.42625,0.4775,0.53875,0.61875,0.67875,0.70375,0.725196755997655,158.04,141.6,40083.3,108.542,0.6868008099215389,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-08,0.3475,0.43,0.475,0.5375,0.62375,0.68375,0.71625,0.7376221944346637,158.35,141.23,39981.06,109.09,0.6889169561098832,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-09,0.33625,0.4225,0.4675,0.5275,0.60625,0.6575,0.685,0.7117493834210256,158.15,141.31,39605.09,109.179,0.6903509326588682,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-10,0.35,0.43,0.47,0.5275,0.60875,0.66375,0.69625,0.7192464946728485,157.71,141.06,39190.4,109.65,0.695263458246148,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-14,0.3775,0.43875,0.47375,0.53375,0.605,0.65,0.69875,0.7165312942985533,157.98,140.66,38474.3,109.273,0.6916888213697937,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-15,0.41,0.45,0.485,0.55625,0.63,0.68125,0.72,0.7381500549020731,156.47,140.59,38444.58,109.09,0.6971943503547006,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-16,0.4325,0.4625,0.48625,0.5475,0.61375,0.6675,0.72125,0.722163242122273,155.15,141.06,38572.6,108.957,0.702268772155978,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-17,0.4275,0.4525,0.4825,0.5475,0.615,0.665,0.72125,0.7238986623635875,156.31,141.0,38451.46,109.347,0.699552171965965,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-20,0.4375,0.4575,0.485,0.54125,0.6125,0.665,0.7275,0.7232861864699596,155.6,141.07,38902.5,109.347,0.7027442159383034,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-21,0.4525,0.46375,0.49375,0.54625,0.615,0.6625,0.69625,0.7017446212268177,155.53,141.15,39027.98,108.062,0.6947984311708352,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-22,0.46,0.47,0.5,0.5525,0.625,0.66875,0.7025,0.7091738780938798,156.53,141.02,39646.25,108.167,0.6910304733916821,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-23,0.46375,0.47125,0.5025,0.555,0.62625,0.67,0.7125,0.7163182693880046,156.06,140.93,39958.87,108.047,0.6923426887094707,,,,0,0.25,0,0,0,0,0,0,0,1
2025-01-24,0.475,0.47875,0.5075,0.55625,0.6375,0.685,0.72625,0.7360761075687456,156.0,140.67,39931.98,107.443,0.6887371794871795,2025-01-24,0.5," ""MPM (Hike to 0.50%)""",1,0.5,0,0,0,0,0,0,0,1
2025-01-27,0.47625,0.50625,0.55625,0.63625,0.67625,0.70875,0.73875,0.7631344937899965,154.51,140.89,39565.8,107.341,0.6947187884279334,,,,0,0.5,0,0,0,0,0,0,0,1
2025-01-28,0.47625,0.50625,0.5525,0.6275,0.66625,0.69625,0.725,0.7455631813295613,155.53,141.18,39016.87,107.866,0.6935382241368224,,,,0,0.5,0,0,0,0,0,0,0,1
2025-01-29,0.47625,0.50625,0.5525,0.6275,0.66625,0.69625,0.725,0.7466159070255762,155.22,141.15,39414.78,108.0,0.6957866254348667,,,,0,0.5,0,0,0,0,0,0,0,1
2025-01-30,0.4775,0.51375,0.5625,0.64125,0.68625,0.725,0.7575,0.7771404911658768,154.31,141.01,39513.97,107.797,0.6985742984900525,,,,0,0.5,0,0,0,0,0,0,0,1
2025-01-31,0.47875,0.52625,0.5775,0.66,0.715,0.75125,0.78625,0.8087756209382114,155.21,140.67,39572.49,108.37,0.6982153211777592,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-03,0.47875,0.525,0.575,0.65125,0.70625,0.7475,0.7825,0.8008000818911964,154.76,140.75,38520.09,108.99,0.704251744636857,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-04,0.47875,0.5275,0.57875,0.6575,0.7125,0.7525,0.79,0.8113549940222008,154.34,140.45,38798.37,107.96,0.6994946222625372,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-05,0.48,0.53125,0.59,0.6675,0.73625,0.77875,0.81625,0.8374607339251541,152.61,140.37,38831.48,107.579,0.7049275932114539,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-06,0.48,0.53,0.59125,0.6775,0.73,0.77,0.80625,0.830633783419201,151.46,140.51,39066.53,107.689,0.7110062062590782,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-07,0.48375,0.5375,0.6,0.6825,0.74125,0.7875,0.82,0.8473574433334783,151.42,140.05,38787.02,108.04,0.7135120855897504,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-10,0.48125,0.54,0.605,0.6825,0.745,0.785,0.825,0.8502504421547825,152.0,140.02,38801.17,108.319,0.7126250000000001,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-12,0.4825,0.53375,0.5975,0.6675,0.7275,0.775,0.81375,0.8374493358619638,154.41,139.79,38963.7,107.938,0.6990350365908944,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-13,0.48375,0.545,0.60625,0.675,0.72625,0.77125,0.80625,0.8344671267480793,152.8,139.68,39461.47,107.313,0.7023102094240837,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-14,0.48375,0.5475,0.61625,0.69,0.7425,0.7975,0.84,0.8624698547679058,152.34,139.7,39149.43,106.71,0.7004726270185112,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-17,0.4825,0.5525,0.62625,0.70125,0.75625,0.815,0.8575,0.883119060028527,151.5,139.38,39174.25,106.575,0.7034653465346535,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-18,0.485,0.56,0.635,0.71,0.7625,0.82,0.8625,0.8929765384605879,152.06,138.93,39270.4,107.054,0.7040247270814153,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-19,0.4825,0.55875,0.63125,0.70125,0.75625,0.81125,0.85375,0.8839382158972875,151.47,138.98,39164.61,107.173,0.7075526506899056,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-20,0.48125,0.5525,0.6275,0.69625,0.745,0.8025,0.845,0.87536570666849,149.65,138.94,38678.04,106.372,0.7108052121617107,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-21,0.48125,0.55,0.625,0.695,0.74375,0.79,0.8325,0.8633805245098847,149.29,139.24,38776.94,106.612,0.7141268671712774,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-25,0.48,0.53625,0.60875,0.66875,0.725,0.765,0.8075,0.8330524841136018,149.03,139.66,38237.79,106.308,0.7133328859961082,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-26,0.47875,0.52875,0.60375,0.6675,0.72375,0.76375,0.80625,0.8321133249406772,149.09,139.72,38142.37,106.416,0.7137702059158897,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-27,0.47875,0.53,0.60375,0.68,0.735,0.78125,0.83375,0.8580631401715164,149.81,139.52,38256.17,107.244,0.7158667645684533,,,,0,0.5,0,0,0,0,0,0,0,1
2025-02-28,0.47875,0.525,0.6,0.66375,0.715,0.7525,0.81125,0.8288798779895163,150.63,139.77,37155.5,107.614,0.7144260771426675,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-03,0.47875,0.5275,0.60375,0.67,0.7275,0.7675,0.82375,0.8464767791487529,149.51,139.44,37785.47,106.747,0.7139789980603305,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-04,0.47875,0.52375,0.59625,0.665,0.7225,0.7625,0.81875,0.8419731386400775,149.81,139.33,37331.18,105.743,0.7058474067151725,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-05,0.47875,0.51875,0.59,0.66,0.72125,0.7625,0.81875,0.8431176201646142,148.88,139.2,37418.24,104.303,0.7005843632455669,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-06,0.48,0.5325,0.60625,0.6775,0.7375,0.78,0.83625,0.8686826580549499,147.97,138.48,37704.93,104.062,0.7032641751706427,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-07,0.48,0.545,0.6125,0.67875,0.725,0.77125,0.825,0.8543150722703896,148.03,138.62,36887.17,103.838,0.7014659190704586,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-10,0.48,0.54875,0.6175,0.6875,0.74,0.78875,0.845,0.8777720168481642,147.27,138.22,37028.27,103.975,0.706016160793101,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-11,0.48,0.53625,0.60625,0.67,0.7225,0.77125,0.8275,0.8520578866960002,147.78,138.82,36793.11,103.289,0.6989376099607525,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-12,0.48,0.53375,0.605,0.66375,0.71625,0.755,0.80625,0.8393926031440901,148.25,138.4,36819.09,103.612,0.6989005059021922,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-13,0.48,0.54375,0.61375,0.68125,0.7225,0.76625,0.81875,0.853845319035484,147.82,138.25,36790.03,103.828,0.7023948044919497,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-14,0.48,0.52125,0.60125,0.665,0.7075,0.75375,0.80375,0.8401741497453,148.63,138.14,37053.1,103.718,0.6978268182735653,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-17,0.48,0.52375,0.5975,0.6575,0.69625,0.72625,0.7675,0.8098738608391421,149.22,138.3,37396.52,103.37,0.6927355582361614,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-18,0.47875,0.52375,0.60125,0.66,0.7,0.735,0.77875,0.818702812354553,149.27,138.34,37845.42,103.244,0.6916594091244054,,,,0,0.5,0,0,0,0,0,0,0,1
2025-03-19,0.4775,0.525,0.6075,0.67375,0.7175,0.7625,0.80375,0.8462427697598982,148.69,138.11,37751.88,103.428,0.6955948617929921,2025-03-19,0.5," ""MPM""",1,0.5,0,0,0,0,0,0,0,1
2025-03-21,0.5375,0.6175,0.68125,0.7275,0.775,0.82,0.8669644151563586,0.8917707523710796,149.31,138.03,37677.06,104.088,0.6971267832027325,,,,0,0.5,0,0,0,0,0,0,1,1
2025-03-24,0.53625,0.615,0.68125,0.7275,0.77375,0.81875,0.8654083416810555,0.8920474818080947,150.71,137.84,37608.49,104.262,0.6918054541835312,,,,0,0.5,0,0,0,0,0,0,1,1
